provider,spec_file,path,method,operationId,summary,description,has_summary,has_description,has_operationId,deprecated
zendesk,oas.yaml,/api/v2/users/create_or_update_many,POST,CreateOrUpdateManyUsers,Create Or Update Many Users,"Accepts an array of up to 100 user objects. For each user, the user is created if it does not
already exist, or the existing user is updated.

**Note**: To protect the data in your Zendesk account, bulk user imports are not enabled by default in Zendesk accounts. The account owner or an admin must contact [Zendesk Customer Support](https://support.zendesk.com/hc/en-us/articles/4408843597850) to enable the imports. A 403 Forbidden
error is returned if data imports are not enabled.

Each individual user object can identify an existing user by `email` or by `external_id`.

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion. Only a certain number of jobs can be queued or running at the same time. See [Job limit](/api-reference/introduction/rate-limits/#job-limit) for more information.

#### Allowed For

* Admins and [agents in custom roles with permission](https://support.zendesk.com/hc/en-us/articles/4408882153882#topic_cxn_hig_bd) to manage end users or team members",true,true,true,false
zendesk,oas.yaml,/api/v2/users/request_create,POST,RequestUserCreate,Request User Create,"Sends the owner a reminder email to update their subscription so more agents can be created.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/users/{user_id}/identities,POST,CreateUserIdentity,Create Identity,"Adds an identity to a user's profile. An agent can add an identity to any user profile.

Supported identity types:

| Type             | Example |
| ---------------- | ------- |
| email            | `{ ""type"" : ""email"", ""value"" : ""someone@example.com"" }` |
| twitter          | `{ ""type"" : ""twitter"", ""value"" : ""screen_name"" }` |
| facebook         | `{ ""type"" : ""facebook"", ""value"" : ""855769377321"" }` |
| google           | `{ ""type"" : ""google"", ""value"" : ""example@gmail.com"" }` |
| agent_forwarding | `{ ""type"" : ""agent_forwarding"", ""value"" : ""+1 555-123-4567"" }` |
| phone_number     | `{ ""type"" : ""phone_number"", ""value"" : ""+1 555-123-4567"" }` |

To create an identity without sending out a verification email, include a `""skip_verify_email"": true` property. The `""skip_verify_email"": true` property does not apply when updating your own agent profile. A welcome or verification email will be sent regardless of this setting.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/users/{user_id}/suspension,POST,CreateUserSuspension,Create a User Suspension,"Creates a suspension record for a user. A user can be suspended on specific channels via `suspended_channels`, when [the messaging channel suspension feature](https://support.zendesk.com/hc/en-us/articles/10575252020250-Announcing-user-suspension-from-messaging-channels-only) is enabled on the account.

#### Allowed For

* Admins
* [Agents in custom roles with permission](https://support.zendesk.com/hc/en-us/articles/4408882153882#topic_cxn_hig_bd) to manage end users or team members

#### OAuth Scopes

Requires one of the following OAuth scopes: `users:write` or `write`",true,true,true,false
zendesk,oas.yaml,/api/v2/views/preview,POST,PreviewViews,Preview Views,"You can preview views by constructing the conditions in the proper format and nesting them under the `view` property. See [Conditions reference](/documentation/ticketing/reference-guides/conditions-reference/). The output can also be controlled by passing in any of the following parameters and nesting them under the `output` property.

| Name            | Type    | Comment
| --------------- | ------- | -------
| columns         | Array   | The ticket fields to display. System fields are looked up by name, custom fields by title or id. See the [View columns](#view-columns) table
| group_by        | String  | When present, the field by which the tickets are grouped
| group_order     | String  | The direction the tickets are grouped. May be one of ""asc"" or ""desc""
| sort_order      | String  | The direction the tickets are sorted. May be one of ""asc"" or ""desc""
| sort_by         | String  | The ticket field used for sorting. This will either be a title or a custom field id.

This endpoint is rate limited to 5 requests per minute, per view, per agent.

#### Pagination

- Cursor pagination (recommended)
- Offset pagination

See [Pagination](/api-reference/introduction/pagination/).

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/views/preview/count,POST,PreviewCount,Preview Ticket Count,"Returns the ticket count for a single preview.

#### Allowed For

* Agents",true,true,true,false
zendesk,oas.yaml,/api/v2/workspaces,POST,CreateWorkspace,Create Workspace,"#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/account/email_settings,PUT,UpdateAccountEmailSettings,Update Email Settings,"Updates email settings for the account.

#### Allowed For

* Admins
* Agents with extensions_and_channel_management permission",true,true,true,false
zendesk,oas.yaml,/api/v2/account/settings,PUT,UpdateAccountSettings,Update Account Settings,"Updates settings for the account. See [JSON Format](#json-format) above for the settings you can update.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/api_tokens/{id},PUT,UpdateApiToken,Update API Token,"Updates the description of an API token, or activates or deactivates it. Setting `active` to
false deactivates the token, preventing it from being used to authenticate future API
requests without deleting it.

**Deprecated.** API tokens are being removed as a supported authentication method for API
requests. This endpoint is scheduled for removal on April 30, 2027.

#### Allowed For

* Admins
* Agents with the [Manage APIs](https://support.zendesk.com/hc/en-us/articles/4408882153882) permission",true,true,true,true
zendesk,oas.yaml,/api/v2/attachments/{attachment_id},PUT,UpdateAttachment,Update Attachment for Malware,"Toggles enabling or restricting agent access to attachments with detected malware.

#### Allowed For

* Admins",true,true,true,false
zendesk,oas.yaml,/api/v2/automations/update_many,PUT,UpdateManyAutomations,Update Many Automations,"**Note**: You might be restricted from updating some default automations. If included in a bulk update, the unrestricted automations will be updated.

#### Allowed For

* Agents

#### Request Parameters

The PUT request expects an `automations` object that lists the automations to update.

Each automation may have the following properties:

| Name     | Mandatory | Description
| -------- | --------- | -----------
| id       | yes       | The ID of the automation to update
| position | no        | The new position of the automation
| active   | no        | The active status of the automation (true or false)

#### Example Request

```js
{
  ""automations"": [
    {""id"": 25, ""position"": 3},
    {""id"": 23, ""position"": 5},
    {""id"": 27, ""position"": 9},
    {""id"": 22, ""position"": 7}
  ]
}
```",true,true,true,false
