set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
holdout5,amazon,/awd/2024-05-09/outboundOrders/{orderId}/confirmation,POST,confirmOutbound,x,,,"Confirms an AWD outbound order for a set of shipments that contain items that must be outbound to a destination node. You can confirm the order only if it's in an`ELIGIBLE` state. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1 | 1 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](ht…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/awd/2024-05-09/replenishmentOrders/{orderId},GET,getReplenishmentOrder,r,,,Retrieves an AWD Replenishment order with a set of shipments containing items that is/was planned to be replenished into an FBA node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/batches/products/pricing/2022-05-01/offer/featuredOfferExpectedPrice,POST,getFeaturedOfferExpectedPriceBatch,r,,,Returns the set of responses that correspond to the batched list of up to 40 requests defined in the request body. The response for each successful (HTTP status code 200) request in the set includes the computed listing price at or below which a seller can expect to become the featured offer (before applicable promotions). This is called the featured offer expected price (FOEP). Featured offer is not guaranteed because competing offers might change. Other offers might be featured based on factors such as fulfillment capabilities to a specific customer. The response to an unsuccessful request includes the available error text. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | -…,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/catalog/2020-12-01/items,GET,searchCatalogItems,r,,,"Search for and return a list of Amazon catalog items and associated information. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 2 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, see [Usage Plans and Rate Limits in the Selling Partner API](doc:usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/catalog/2022-04-01/items/{asin},GET,getCatalogItem,r,,,"Retrieves details for an item in the Amazon catalog. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 2 | The `x-amzn-RateLimit-Limit` response header contains the usage plan rate limits for the operation, when available. The preceding table contains the default rate and burst values for this operation. Selling partners whose business demands require higher throughput might have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/customerFeedback/2024-06-01/browseNodes/{browseNodeId}/returns/topics,GET,getBrowseNodeReturnTopics,r,,,Retrieve the topics that customers mention when they return items in a browse node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/customerFeedback/2024-06-01/browseNodes/{browseNodeId}/reviews/trends,GET,getBrowseNodeReviewTrends,r,,,Retrieve the positive and negative review trends of items in a browse node for the past six months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/customerFeedback/2024-06-01/items/{asin}/reviews/trends,GET,getItemReviewTrends,r,,,Retrieve an item's positive and negative review trends for the past six months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/dataKiosk/2023-11-15/queries,POST,createQuery,x,,,"Creates a Data Kiosk query request. **Note:** The retention of a query varies based on the fields requested. Each field within a schema is annotated with a `@resultRetention` directive that defines how long a query containing that field will be retained. When a query contains multiple fields with different retentions, the shortest (minimum) retention is applied. The retention of a query's resulting documents always matches the retention of the query. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 0.0167 | 15 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/definitions/2020-09-01/productTypes,GET,searchDefinitionsProductTypes,r,,,"Search for and return a list of Amazon product types that have definitions available. **Usage Plans:** | Plan type | Rate (requests per second) | Burst | | ---- | ---- | ---- | |Default| 5 | 10 | |Selling partner specific| Variable | Variable | The x-amzn-RateLimit-Limit response header returns the usage plan rate limits that were applied to the requested operation. Rate limits for some selling partners will vary from the default rate and burst shown in the table above. For more information, see [Usage Plans and Rate Limits in the Selling Partner API](doc:usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/delivery/2022-07-01/invoice/status,GET,getInvoiceStatus,r,,,"Returns the invoice status for the order or shipment you specify. You must specify either an `orderId` or `shipmentId` as query parameter. If both parameters are supplied, `orderId` takes precedence over `shipmentId`. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1.133 | 25 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, see [Usage Plans and Rate…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/easyShip/2022-03-23/package,POST,createScheduledPackage,x,,,"Schedules an Easy Ship order and returns the scheduled package information. This operation does the following: * Specifies the time slot and handover method for the order to be scheduled for delivery. * Updates the Easy Ship order status. * Generates a shipping label and an invoice. Calling `createScheduledPackage` also generates a warranty document if you specify a `SerialNumber` value. To get these documents, see [How to get invoice, shipping label, and warranty documents](doc:easyship-api-v2022-03-23-use-case-guide). * Shows the status of Easy Ship orders when you call the `getOrders` operation of the Selling Partner API for Orders and examine the `EasyShipShipmentStatus` property in the…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/externalFulfillment/2024-09-11/returns,GET,listReturns,r,,,"Retrieve a list of return items. You can filter results by location, RMA ID, status, or time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/externalFulfillment/2024-09-11/shipments/{shipmentId},GET,getShipment,r,,,Get a single shipment with the ID you specify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/externalFulfillment/2024-09-11/shipments/{shipmentId}/invoice,POST,generateInvoice,r,,,Get invoices for the shipment you specify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/externalFulfillment/2024-09-11/shipments/{shipmentId}/packages/{packageId},PUT,updatePackage,w,,,Updates the details about the packages that will be used to fulfill the specified shipment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/externalFulfillment/inventory/2024-09-11/inventories,POST,batchInventory,w,,,Make up to 10 inventory requests. The response includes the set of responses that correspond to requests. The response for each successful request in the set includes the inventory count for the provided `sku` and `locationId` pair.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/inbound/v0/shipments,GET,getShipments,r,,,"Returns a list of inbound shipments based on criteria that you specify. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, see [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/inbound/v0/shipments/{shipmentId}/labels,GET,getLabels,r,,,"Returns package/pallet labels for faster and more accurate shipment processing at the Amazon fulfillment center. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, see [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/inventory/v1/items/inventory,POST,addInventory,x,,,Requests that Amazon add items to the Sandbox Inventory with desired amount of quantity in the sandbox environment. This is a sandbox-only operation and must be directed to a sandbox endpoint. Refer to [Selling Partner API sandbox](https://developer-docs.amazon.com/sp-api/docs/the-selling-partner-api-sandbox) for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/2020-07-01/deliveryOffers,POST,deliveryOffers,r,,,"Returns delivery options that include an estimated delivery date and offer expiration, based on criteria that you specify. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 5 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/2020-07-01/features/inventory/{featureName}/{sellerSku},GET,getFeatureSKU,r,,,"Returns the number of items with the `sellerSku` you specify that can have orders fulfilled using the specified feature. Note that if the `sellerSku` isn't eligible, the response will contain an empty `skuInfo` object. The parameters for this operation may contain special characters that require URL encoding. To avoid errors with SKUs when encoding URLs, refer to [URL Encoding](https://developer-docs.amazon.com/sp-api/docs/url-encoding). **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The preceding table indicates the…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/2020-07-01/fulfillmentOrders/preview,POST,getFulfillmentPreview,r,,,"Returns a list of fulfillment order previews based on shipping criteria that you specify. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/2020-07-01/fulfillmentOrders/{sellerFulfillmentOrderId}/cancel,PUT,cancelFulfillmentOrder,x,,,"Requests that Amazon stop attempting to fulfill the fulfillment order indicated by the specified order identifier. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rat…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/2020-07-01/returnReasonCodes,GET,listReturnReasonCodes,r,,,"Returns a list of return reason codes for a seller SKU in a given marketplace. The parameters for this operation may contain special characters that require URL encoding. To avoid errors with SKUs when encoding URLs, refer to [URL Encoding](https://developer-docs.amazon.com/sp-api/docs/url-encoding). **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 2 | 30 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and bu…",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/fba/outbound/brazil/v0/shipments/{shipmentId}/invoice,POST,submitInvoice,w,,,"Submits a shipment invoice document for a given shipment. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 1.133 | 25 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The table above indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may see higher rate and burst values than those shown here. For more information, see [Usage Plans and Rate Limits in the Selling Partner API](doc:usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
holdout5,amazon,/feeds/2021-06-30/documents/{feedDocumentId},GET,getFeedDocument,r,,,"Returns the information required for retrieving a feed document's contents. **Usage Plan:** | Rate (requests per second) | Burst | | ---- | ---- | | 0.0222 | 10 | The `x-amzn-RateLimit-Limit` response header returns the usage plan rate limits that were applied to the requested operation, when available. The preceding table indicates the default rate and burst values for this operation. Selling partners whose business demands require higher throughput may have higher rate and burst values than those shown here. For more information, refer to [Usage Plans and Rate Limits in the Selling Partner API](https://developer-docs.amazon.com/sp-api/docs/usage-plans-and-rate-limits-in-the-sp-api).",,,,,,,,,,,,,,,,,,,,,,,,,,,,
